Entity,Code,Year,Mobile cellular subscriptions
Bosnia and Herzegovina,BIH,2000,2.435501689
Bosnia and Herzegovina,BIH,2001,11.46353529
Bosnia and Herzegovina,BIH,2002,19.21141303
Bosnia and Herzegovina,BIH,2003,27.58857728
Bosnia and Herzegovina,BIH,2004,36.21150774
Bosnia and Herzegovina,BIH,2005,41.09375467
Bosnia and Herzegovina,BIH,2006,48.7159617
Bosnia and Herzegovina,BIH,2007,63.34032541
Bosnia and Herzegovina,BIH,2008,82.33282857
Bosnia and Herzegovina,BIH,2009,84.52795238
Bosnia and Herzegovina,BIH,2010,80.87078571
Bosnia and Herzegovina,BIH,2011,82.60007887
Bosnia and Herzegovina,BIH,2012,87.57471473
Bosnia and Herzegovina,BIH,2013,91.09530785
Botswana,BWA,1980,0
Botswana,BWA,1981,0
Botswana,BWA,1982,0
Botswana,BWA,1983,0
Botswana,BWA,1984,0
Botswana,BWA,1985,0
Botswana,BWA,1986,0
Botswana,BWA,1987,0
Botswana,BWA,1988,0
Botswana,BWA,1989,0
Botswana,BWA,1990,0
Botswana,BWA,1991,0
Botswana,BWA,1992,0
Botswana,BWA,1993,0
Botswana,BWA,1994,0
Botswana,BWA,1995,0
Botswana,BWA,1996,0
Botswana,BWA,1997,0
Botswana,BWA,1998,0.897675617
Botswana,BWA,1999,5.33356832
Botswana,BWA,2000,12.65769422
Botswana,BWA,2001,18.63146249
Botswana,BWA,2002,18.36751842
Botswana,BWA,2003,24.28121327
Botswana,BWA,2004,28.18941102
Botswana,BWA,2005,30.05546952
Botswana,BWA,2006,43.41214719
Botswana,BWA,2007,60.13830503
Botswana,BWA,2008,76.83593118
Botswana,BWA,2009,96.02329234
Botswana,BWA,2010,120.0102471
Botswana,BWA,2011,145.9838697
Botswana,BWA,2012,153.7856491
Botswana,BWA,2013,160.6410528
Brazil,BRA,1980,0
Brazil,BRA,1981,0
Brazil,BRA,1982,0
Brazil,BRA,1983,0
Brazil,BRA,1984,0
Brazil,BRA,1985,0
Brazil,BRA,1986,0
Brazil,BRA,1987,0
Brazil,BRA,1988,0
Brazil,BRA,1989,0
Brazil,BRA,1990,0.000445712
Brazil,BRA,1991,0.004403447
Brazil,BRA,1992,0.020698847
Brazil,BRA,1993,0.115915349
Brazil,BRA,1994,0.360031692
Brazil,BRA,1995,0.794074075
Brazil,BRA,1996,1.519628432
Brazil,BRA,1997,2.725767586
Brazil,BRA,1998,4.347740579
Brazil,BRA,1999,8.739617433
Brazil,BRA,2000,13.28797717
Brazil,BRA,2001,16.24346532
Brazil,BRA,2002,19.44379918
Brazil,BRA,2003,25.51445011
Brazil,BRA,2004,35.65289881
Brazil,BRA,2005,46.31418452
Brazil,BRA,2006,53.11025849
Brazil,BRA,2007,63.67475185
Brazil,BRA,2008,78.5549801
Brazil,BRA,2009,87.54187651
Brazil,BRA,2010,100.8810115
Brazil,BRA,2011,119.0023853
Brazil,BRA,2012,125.0018521
Brazil,BRA,2013,135.3050481
Brunei,BRN,1980,0
Brunei,BRN,1981,0
Brunei,BRN,1982,0
Brunei,BRN,1983,0
Brunei,BRN,1984,0
Brunei,BRN,1985,0
Brunei,BRN,1986,0
Brunei,BRN,1987,0
Brunei,BRN,1988,0
Brunei,BRN,1990,0.689684699
Brunei,BRN,1991,1.144394171
Brunei,BRN,1992,1.508816445
Brunei,BRN,1993,2.969404832
Brunei,BRN,1994,5.43654522
Brunei,BRN,1995,12.16292716
Brunei,BRN,1996,14.38757599
Brunei,BRN,1997,14.52062574
Brunei,BRN,1998,15.48765187
Brunei,BRN,1999,20.33892037
Brunei,BRN,2000,28.63161956
Brunei,BRN,2001,42.16988977
Brunei,BRN,2002,44.35447321
Brunei,BRN,2003,50.15283516
Brunei,BRN,2004,56.11299429
Brunei,BRN,2005,63.31987548
Brunei,BRN,2006,80.4383275
Brunei,BRN,2007,95.9883599
Brunei,BRN,2008,102.793692
Brunei,BRN,2009,104.6861055
Brunei,BRN,2010,108.6214859
Brunei,BRN,2011,109.015478
Brunei,BRN,2012,113.9487384
Brunei,BRN,2013,112.2144457
Bulgaria,BGR,1980,0
Bulgaria,BGR,1981,0
Bulgaria,BGR,1982,0
Bulgaria,BGR,1983,0
Bulgaria,BGR,1984,0
Bulgaria,BGR,1985,0
Bulgaria,BGR,1986,0
Bulgaria,BGR,1987,0
Bulgaria,BGR,1988,0
Bulgaria,BGR,1989,0
Bulgaria,BGR,1990,0
Bulgaria,BGR,1991,0
Bulgaria,BGR,1992,0
Bulgaria,BGR,1993,0.011692572
Bulgaria,BGR,1994,0.076908205
Bulgaria,BGR,1995,0.250295641
Bulgaria,BGR,1996,0.321320979
Bulgaria,BGR,1997,0.853688207
Bulgaria,BGR,1998,1.561842059
Bulgaria,BGR,1999,4.339230099
Bulgaria,BGR,2000,9.224411944
Bulgaria,BGR,2001,19.53377787
Bulgaria,BGR,2002,33.00364603
Bulgaria,BGR,2003,44.84272118
Bulgaria,BGR,2004,61.07153717
Bulgaria,BGR,2005,81.27954474
Bulgaria,BGR,2006,108.2720221
Bulgaria,BGR,2007,130.8646368
Bulgaria,BGR,2008,138.9755558
Bulgaria,BGR,2009,140.4048536
Bulgaria,BGR,2010,138.0389827
Bulgaria,BGR,2011,142.8461575
Bulgaria,BGR,2012,148.1311121
Bulgaria,BGR,2013,145.1876887
Burkina Faso,BFA,1980,0
Burkina Faso,BFA,1981,0
Burkina Faso,BFA,1982,0
Burkina Faso,BFA,1983,0
Burkina Faso,BFA,1984,0
Burkina Faso,BFA,1985,0
Burkina Faso,BFA,1986,0
Burkina Faso,BFA,1987,0
Burkina Faso,BFA,1988,0
Burkina Faso,BFA,1989,0
Burkina Faso,BFA,1990,0
Burkina Faso,BFA,1991,0
Burkina Faso,BFA,1992,0
Burkina Faso,BFA,1993,0
Burkina Faso,BFA,1994,0
Burkina Faso,BFA,1995,0
Burkina Faso,BFA,1996,0.00506143
Burkina Faso,BFA,1997,0.014092851
Burkina Faso,BFA,1998,0.024890963
Burkina Faso,BFA,1999,0.044637705
Burkina Faso,BFA,2000,0.217480374
Burkina Faso,BFA,2001,0.637748952
Burkina Faso,BFA,2002,0.902809026
Burkina Faso,BFA,2003,1.880815092
Burkina Faso,BFA,2004,3.037679629
Burkina Faso,BFA,2005,4.720290206
Burkina Faso,BFA,2006,7.354840819
Burkina Faso,BFA,2007,13.05253397
Burkina Faso,BFA,2008,20.62907931
Burkina Faso,BFA,2009,25.3304628
Burkina Faso,BFA,2010,36.72938024
Burkina Faso,BFA,2011,48.02719397
Burkina Faso,BFA,2012,60.60765215
Burkina Faso,BFA,2013,66.37728295
Burundi,BDI,1980,0
Burundi,BDI,1981,0
Burundi,BDI,1982,0
Burundi,BDI,1983,0
Burundi,BDI,1984,0
Burundi,BDI,1985,0
Burundi,BDI,1986,0
Burundi,BDI,1987,0
Burundi,BDI,1988,0
Burundi,BDI,1989,0
Burundi,BDI,1990,0
Burundi,BDI,1991,0
Burundi,BDI,1992,0
Burundi,BDI,1993,0.005879704
Burundi,BDI,1994,0.006184101
Burundi,BDI,1995,0.009082238
Burundi,BDI,1996,0.008912568
Burundi,BDI,1997,0.009718077
Burundi,BDI,1998,0.009615874
Burundi,BDI,1999,0.012222561
Burundi,BDI,2000,0.244520537
Burundi,BDI,2001,0.488582584
Burundi,BDI,2002,0.738874924
Burundi,BDI,2003,0.881016032
Burundi,BDI,2004,1.338877194
Burundi,BDI,2005,1.969012632
Burundi,BDI,2006,2.486764507
Burundi,BDI,2007,3.241953471
Burundi,BDI,2008,5.572453585
Burundi,BDI,2009,10.31456575
Burundi,BDI,2010,18.1747416
Burundi,BDI,2011,20.06827414
Burundi,BDI,2012,22.81446021
Burundi,BDI,2013,24.96258806
Cambodia,KHM,1980,0
Cambodia,KHM,1981,0
Cambodia,KHM,1982,0
Cambodia,KHM,1983,0
Cambodia,KHM,1984,0
Cambodia,KHM,1985,0
Cambodia,KHM,1986,0
Cambodia,KHM,1987,0
Cambodia,KHM,1988,0
Cambodia,KHM,1989,0
Cambodia,KHM,1990,0
Cambodia,KHM,1991,0
Cambodia,KHM,1992,0
Cambodia,KHM,1993,0.047730546
Cambodia,KHM,1994,0.098166222
Cambodia,KHM,1995,0.13092897
Cambodia,KHM,1996,0.208266253
Cambodia,KHM,1997,0.29445528
Cambodia,KHM,1998,0.524974387
Cambodia,KHM,1999,0.745096324
Cambodia,KHM,2000,1.068055124
Cambodia,KHM,2001,1.791593179
Cambodia,KHM,2002,2.989928034
Cambodia,KHM,2003,3.853206909
Cambodia,KHM,2004,6.551636708
Cambodia,KHM,2005,7.95123006
Cambodia,KHM,2006,12.70116666
Cambodia,KHM,2007,18.79147363
Cambodia,KHM,2008,30.39341867
Cambodia,KHM,2009,44.31490591
Cambodia,KHM,2010,56.74071111
Cambodia,KHM,2011,94.18821019
Cambodia,KHM,2012,128.5272115
Cambodia,KHM,2013,133.8902393
Cameroon,CMR,1980,0
Cameroon,CMR,1981,0
Cameroon,CMR,1982,0
Cameroon,CMR,1983,0
Cameroon,CMR,1984,0
Cameroon,CMR,1985,0
Cameroon,CMR,1986,0
Cameroon,CMR,1987,0
Cameroon,CMR,1988,0
Cameroon,CMR,1989,0
Cameroon,CMR,1990,0
Cameroon,CMR,1991,0
Cameroon,CMR,1992,0
Cameroon,CMR,1993,0
Cameroon,CMR,1994,0.011810778
Cameroon,CMR,1995,0.020101116
Cameroon,CMR,1996,0.024446549
Cameroon,CMR,1997,0.02855312
Cameroon,CMR,1998,0.033095248
Cameroon,CMR,1999,0.03867561
Cameroon,CMR,2000,0.648423286
Cameroon,CMR,2001,2.552194314
Cameroon,CMR,2002,4.18010464
Cameroon,CMR,2003,6.253165411
Cameroon,CMR,2004,8.661224693
Cameroon,CMR,2005,12.41890525
Cameroon,CMR,2006,16.84911141
Cameroon,CMR,2007,23.75158108
Cameroon,CMR,2008,31.44110653
Cameroon,CMR,2009,39.81367836
Cameroon,CMR,2010,41.8760103
Cameroon,CMR,2011,49.56740015
Cameroon,CMR,2012,60.40682443
Cameroon,CMR,2013,70.3904685
Canada,CAN,1980,0
Canada,CAN,1981,0
Canada,CAN,1982,0
Canada,CAN,1983,0
Canada,CAN,1984,0
Canada,CAN,1985,0.046433382
Canada,CAN,1986,0.229211886
Canada,CAN,1987,0.370663166
Canada,CAN,1988,0.752880479
Canada,CAN,1989,1.264765577
Canada,CAN,1990,2.110674786
Canada,CAN,1991,2.769888481
Canada,CAN,1992,3.621301434
Canada,CAN,1993,4.648371087
Canada,CAN,1994,6.435664704
Canada,CAN,1995,8.840378661
Canada,CAN,1996,11.82226558
Canada,CAN,1997,14.04583637
Canada,CAN,1998,17.73689555
Canada,CAN,1999,22.72196984
Canada,CAN,2000,28.42909462
Canada,CAN,2001,34.36625958
Canada,CAN,2002,37.94941948
Canada,CAN,2003,42.07126881
Canada,CAN,2004,47.06386648
Canada,CAN,2005,52.75959279
Canada,CAN,2006,57.49320536
Canada,CAN,2007,61.47310755
Canada,CAN,2008,66.20487722
Canada,CAN,2009,70.54830532
Canada,CAN,2010,75.676078
Canada,CAN,2011,77.82549309
Canada,CAN,2012,79.56833775
Canada,CAN,2013,80.61008074
Cape Verde,CPV,1980,0
Cape Verde,CPV,1981,0
Cape Verde,CPV,1982,0
Cape Verde,CPV,1983,0
Cape Verde,CPV,1984,0
Cape Verde,CPV,1985,0
Cape Verde,CPV,1986,0
Cape Verde,CPV,1987,0
Cape Verde,CPV,1988,0
Cape Verde,CPV,1989,0
Cape Verde,CPV,1990,0
Cape Verde,CPV,1991,0
Cape Verde,CPV,1992,0
Cape Verde,CPV,1993,0
Cape Verde,CPV,1994,0
Cape Verde,CPV,1995,0
Cape Verde,CPV,1996,0
Cape Verde,CPV,1997,0.004789708
Cape Verde,CPV,1998,0.239474846
Cape Verde,CPV,1999,1.858266846
Cape Verde,CPV,2000,4.459276806
Cape Verde,CPV,2001,6.988944394
Cape Verde,CPV,2002,9.354227469
Cape Verde,CPV,2003,11.42376199
Cape Verde,CPV,2004,13.89003267
Cape Verde,CPV,2005,17.07319111
Cape Verde,CPV,2006,22.58745902
Cape Verde,CPV,2007,31.46741973
Cape Verde,CPV,2008,57.29277356
Cape Verde,CPV,2009,59.83377049
Cape Verde,CPV,2010,76.26543014
Cape Verde,CPV,2011,80.81218046
Cape Verde,CPV,2012,86.02531144
Cape Verde,CPV,2013,100.1124481
Cayman Islands,CYM,1980,0
Cayman Islands,CYM,1981,0
Cayman Islands,CYM,1982,0
Cayman Islands,CYM,1983,0
Cayman Islands,CYM,1984,0
Cayman Islands,CYM,1985,0
Cayman Islands,CYM,1986,0
Cayman Islands,CYM,1990,0
Cayman Islands,CYM,1991,2.132692381
Cayman Islands,CYM,1992,3.605576235
Cayman Islands,CYM,1993,4.397598771
Cayman Islands,CYM,1994,6.032274164
Cayman Islands,CYM,1995,8.000757767
Cayman Islands,CYM,1997,11.54343185
Cayman Islands,CYM,1998,13.69826718
Cayman Islands,CYM,1999,21.12534539
Cayman Islands,CYM,2000,25.66870577
Cayman Islands,CYM,2001,39.24556179
Cayman Islands,CYM,2002,42.46569219
Cayman Islands,CYM,2003,45.70733403
Cayman Islands,CYM,2004,71.46028457
Cayman Islands,CYM,2005,166.4747136
Cayman Islands,CYM,2006,185.0217887
Cayman Islands,CYM,2007,197.1887628
Cayman Islands,CYM,2008,185.8047324
Cayman Islands,CYM,2009,200.2745279
Cayman Islands,CYM,2010,181.174224
Cayman Islands,CYM,2011,170.9810781
Cayman Islands,CYM,2012,171.6762203
Cayman Islands,CYM,2013,167.7693163
Central African Republic,CAF,1980,0
Central African Republic,CAF,1981,0
Central African Republic,CAF,1982,0
Central African Republic,CAF,1983,0
Central African Republic,CAF,1984,0
Central African Republic,CAF,1985,0
Central African Republic,CAF,1986,0
Central African Republic,CAF,1987,0
Central African Republic,CAF,1988,0
Central African Republic,CAF,1989,0
Central African Republic,CAF,1990,0
Central African Republic,CAF,1991,0
Central African Republic,CAF,1992,0
Central African Republic,CAF,1993,0
Central African Republic,CAF,1994,0
Central African Republic,CAF,1995,0.001343226
Central African Republic,CAF,1996,0.031967296
Central African Republic,CAF,1997,0.040003118
Central African Republic,CAF,1998,0.046681951
Central African Republic,CAF,1999,0.116598212
Central African Republic,CAF,2000,0.136519203
Central African Republic,CAF,2001,0.296972634
Central African Republic,CAF,2002,0.334461655
Central African Republic,CAF,2003,1.04448569
Central African Republic,CAF,2004,1.540992322
Central African Republic,CAF,2005,2.524680647
Central African Republic,CAF,2006,2.728105589
Central African Republic,CAF,2007,8.278756443
Central African Republic,CAF,2008,13.61972672
Central African Republic,CAF,2009,20.24357708
Central African Republic,CAF,2010,22.51148929
Central African Republic,CAF,2011,22.37140338
Central African Republic,CAF,2012,25.26102109
Central African Republic,CAF,2013,29.46657548
Chad,TCD,1980,0
Chad,TCD,1981,0
Chad,TCD,1982,0
Chad,TCD,1983,0
Chad,TCD,1984,0
Chad,TCD,1985,0
Chad,TCD,1986,0
Chad,TCD,1987,0
Chad,TCD,1988,0
Chad,TCD,1989,0
Chad,TCD,1990,0
Chad,TCD,1991,0
Chad,TCD,1992,0
Chad,TCD,1993,0
Chad,TCD,1994,0
Chad,TCD,1995,0
Chad,TCD,1996,0
Chad,TCD,1997,0
Chad,TCD,1998,0
Chad,TCD,1999,0
Chad,TCD,2000,0.066255872
Chad,TCD,2001,0.25519327
Chad,TCD,2002,0.381697962
Chad,TCD,2003,0.698081479
Chad,TCD,2004,1.272630052
Chad,TCD,2005,2.096977626
Chad,TCD,2006,4.500299416
Chad,TCD,2007,8.587287923
Chad,TCD,2008,14.50506716
Chad,TCD,2009,20.06204202
Chad,TCD,2010,24.53167583
Chad,TCD,2011,30.34478288
Chad,TCD,2012,35.36487879
Chad,TCD,2013,35.56437683
Chile,CHL,1980,0
Chile,CHL,1981,0
Chile,CHL,1982,0
Chile,CHL,1983,0
Chile,CHL,1984,0
Chile,CHL,1985,0
Chile,CHL,1986,0
Chile,CHL,1987,0
Chile,CHL,1988,0
Chile,CHL,1989,0.037639534
Chile,CHL,1990,0.105350944
Chile,CHL,1991,0.268539847
Chile,CHL,1992,0.470127826
Chile,CHL,1993,0.610285808
Chile,CHL,1994,0.814454288
Chile,CHL,1995,1.366430697
Chile,CHL,1996,2.178877112
Chile,CHL,1997,2.75502543
Chile,CHL,1998,6.397437861
Chile,CHL,1999,14.80909023
Chile,CHL,2000,22.01007195
Chile,CHL,2001,32.61518474
Chile,CHL,2002,39.47217874
Chile,CHL,2003,45.43908728
Chile,CHL,2004,57.28133939
Chile,CHL,2005,64.69417543
Chile,CHL,2006,75.43868865
Chile,CHL,2007,83.7200337
Chile,CHL,2008,87.91177733
Chile,CHL,2009,96.81312008
Chile,CHL,2010,115.7513836
Chile,CHL,2011,128.9269073
Chile,CHL,2012,137.0811793
Chile,CHL,2013,134.2890529
China,CHN,1980,0
China,CHN,1981,0
China,CHN,1982,0
China,CHN,1983,0
China,CHN,1984,0
China,CHN,1985,0
China,CHN,1986,0
China,CHN,1987,0.0000635
China,CHN,1988,0.000286863
China,CHN,1989,0.000855603
China,CHN,1990,0.001571868
China,CHN,1991,0.004018906
China,CHN,1992,0.014759086
China,CHN,1993,0.052592372
China,CHN,1994,0.127903776
China,CHN,1995,0.293245078
China,CHN,1996,0.549163873
China,CHN,1997,1.052726386
China,CHN,1998,1.886071369
China,CHN,1999,3.401326149
China,CHN,2000,6.658707962
China,CHN,2001,11.24474524
China,CHN,2002,15.90376731
China,CHN,2003,20.72082242
China,CHN,2004,25.55100154
China,CHN,2005,29.84470593
China,CHN,2006,34.76674887
China,CHN,2007,41.01687431
China,CHN,2008,47.75671627
China,CHN,2009,55.29808341
China,CHN,2010,63.17027802
China,CHN,2011,72.0713209
China,CHN,2012,80.76271455
China,CHN,2013,88.70833462
Colombia,COL,1980,0
Colombia,COL,1981,0
Colombia,COL,1982,0
Colombia,COL,1983,0
Colombia,COL,1984,0
Colombia,COL,1985,0
Colombia,COL,1986,0
Colombia,COL,1987,0
Colombia,COL,1988,0
Colombia,COL,1989,0
Colombia,COL,1990,0
Colombia,COL,1991,0
Colombia,COL,1992,0
Colombia,COL,1993,0
Colombia,COL,1994,0.24169275
Colombia,COL,1995,0.750781397
Colombia,COL,1996,1.404166019
Colombia,COL,1997,3.336985973
Colombia,COL,1998,4.667668497
Colombia,COL,1999,5.012308803
Colombia,COL,2000,5.656428656
Colombia,COL,2001,8.05071461
Colombia,COL,2002,11.15236825
Colombia,COL,2003,14.7740697
Colombia,COL,2004,24.45605295
Colombia,COL,2005,50.59739682
Colombia,COL,2006,67.88728318
Colombia,COL,2007,76.27493489
Colombia,COL,2008,91.61012359
Colombia,COL,2009,92.04640981
Colombia,COL,2010,95.76455258
Colombia,COL,2011,98.13425332
Colombia,COL,2012,102.8549384
Colombia,COL,2013,104.0845439
Comoros,COM,1980,0
Comoros,COM,1981,0
Comoros,COM,1982,0
Comoros,COM,1983,0
Comoros,COM,1984,0
Comoros,COM,1985,0
Comoros,COM,1986,0
Comoros,COM,1987,0
Comoros,COM,1988,0
Comoros,COM,1989,0
Comoros,COM,1990,0
Comoros,COM,1991,0
Comoros,COM,1992,0
Comoros,COM,1993,0
Comoros,COM,1994,0
Comoros,COM,1995,0
Comoros,COM,1996,0
Comoros,COM,1997,0
Comoros,COM,1998,0
Comoros,COM,1999,0
Comoros,COM,2000,0
Comoros,COM,2001,0
Comoros,COM,2002,0
Comoros,COM,2003,0.350575206
Comoros,COM,2004,1.431185075
Comoros,COM,2005,2.584009868
Comoros,COM,2006,5.981418464
Comoros,COM,2007,9.815151975
Comoros,COM,2008,14.12941193
Comoros,COM,2009,18.40512718
Comoros,COM,2010,24.19595919
Comoros,COM,2011,30.91017629
Comoros,COM,2012,39.51356301
Comoros,COM,2013,47.28425115
Congo,COG,1980,0
Congo,COG,1981,0
Congo,COG,1982,0
Congo,COG,1983,0
Congo,COG,1984,0
Congo,COG,1985,0
Congo,COG,1986,0
Congo,COG,1987,0
Congo,COG,1988,0
Congo,COG,1989,0
Congo,COG,1990,0
Congo,COG,1991,0
Congo,COG,1992,0
Congo,COG,1993,0
Congo,COG,1994,0
Congo,COG,1995,0
Congo,COG,1996,0.035745282
Congo,COG,1998,0.114474547
Congo,COG,1999,0.164233601
Congo,COG,2000,2.239137305
Congo,COG,2001,4.679258656
Congo,COG,2002,6.754536548
Congo,COG,2003,9.811447759
Congo,COG,2004,11.12402678
Congo,COG,2005,15.75537552
Congo,COG,2006,25.16003031
Congo,COG,2007,34.25590964
Congo,COG,2008,46.61451448
Congo,COG,2009,73.79715284
Congo,COG,2010,90.44274713
Congo,COG,2011,91.93909914
Congo,COG,2012,98.75682808
Congo,COG,2013,104.7695043
Costa Rica,CRI,1980,0
Costa Rica,CRI,1981,0
Costa Rica,CRI,1982,0
Costa Rica,CRI,1983,0
Costa Rica,CRI,1984,0
Costa Rica,CRI,1985,0
Costa Rica,CRI,1986,0
Costa Rica,CRI,1987,0
Costa Rica,CRI,1988,0
Costa Rica,CRI,1989,0
Costa Rica,CRI,1990,0
Costa Rica,CRI,1991,0
Costa Rica,CRI,1992,0.093024176
Costa Rica,CRI,1993,0.136853257
Costa Rica,CRI,1994,0.205830135
Costa Rica,CRI,1995,0.539072399
Costa Rica,CRI,1996,1.304630033
Costa Rica,CRI,1997,1.760159868
Costa Rica,CRI,1998,2.900080921
Costa Rica,CRI,1999,3.596761254
Costa Rica,CRI,2000,5.385144702
Costa Rica,CRI,2001,8.146131245
Costa Rica,CRI,2002,12.27400192
Costa Rica,CRI,2003,18.65912118
Costa Rica,CRI,2004,21.73836456
Costa Rica,CRI,2005,25.49240416
Costa Rica,CRI,2006,32.86782699
Costa Rica,CRI,2007,33.79212704
Costa Rica,CRI,2008,41.62122844
Costa Rica,CRI,2009,42.38509644
Costa Rica,CRI,2010,66.9932126
Costa Rica,CRI,2011,87.66035275
Costa Rica,CRI,2012,111.9199133
Costa Rica,CRI,2013,145.9716479
Cote d'Ivoire,CIV,1980,0
Cote d'Ivoire,CIV,1981,0
Cote d'Ivoire,CIV,1982,0
Cote d'Ivoire,CIV,1983,0
Cote d'Ivoire,CIV,1984,0
Cote d'Ivoire,CIV,1985,0
Cote d'Ivoire,CIV,1986,0
Cote d'Ivoire,CIV,1987,0
Cote d'Ivoire,CIV,1988,0
Cote d'Ivoire,CIV,1989,0
Cote d'Ivoire,CIV,1990,0
Cote d'Ivoire,CIV,1991,0
Cote d'Ivoire,CIV,1992,0
Cote d'Ivoire,CIV,1993,0
Cote d'Ivoire,CIV,1994,0
Cote d'Ivoire,CIV,1995,0
Cote d'Ivoire,CIV,1996,0.09259594
Cote d'Ivoire,CIV,1997,0.239327506
Cote d'Ivoire,CIV,1998,0.590886388
Cote d'Ivoire,CIV,1999,1.627198864
Cote d'Ivoire,CIV,2000,2.93188436
Cote d'Ivoire,CIV,2001,4.436889916
Cote d'Ivoire,CIV,2002,6.159273168
Cote d'Ivoire,CIV,2003,7.573690548
Cote d'Ivoire,CIV,2004,9.766100444
Cote d'Ivoire,CIV,2005,13.5071853
Cote d'Ivoire,CIV,2006,23.01735374
Cote d'Ivoire,CIV,2007,41.60500652
Cote d'Ivoire,CIV,2008,57.22349848
Cote d'Ivoire,CIV,2009,70.87826244
Cote d'Ivoire,CIV,2010,82.20152116
Cote d'Ivoire,CIV,2011,89.44962943
Cote d'Ivoire,CIV,2012,91.22862939
Cote d'Ivoire,CIV,2013,95.44605196
Croatia,HRV,1980,0
Croatia,HRV,1981,0
Croatia,HRV,1982,0
Croatia,HRV,1983,0
Croatia,HRV,1984,0
Croatia,HRV,1985,0
Croatia,HRV,1986,0
Croatia,HRV,1987,0
Croatia,HRV,1988,0
Croatia,HRV,1989,0
Croatia,HRV,1990,0.005006758
Croatia,HRV,1991,0.042070686
Croatia,HRV,1992,0.132006749
Croatia,HRV,1993,0.23899589
Croatia,HRV,1994,0.458153231
Croatia,HRV,1995,0.718264839
Croatia,HRV,1996,1.39727181
Croatia,HRV,1997,2.61691813
Croatia,HRV,1998,4.006694363
Croatia,HRV,1999,6.538459663
Croatia,HRV,2000,23.08276209
Croatia,HRV,2001,39.46668034
Croatia,HRV,2002,52.24918201
Croatia,HRV,2003,57.51727921
Croatia,HRV,2004,64.44748808
Croatia,HRV,2005,83.15832573
Croatia,HRV,2006,100.3790937
Croatia,HRV,2007,115.2253076
Croatia,HRV,2008,104.4643435
Croatia,HRV,2009,107.4733846
Croatia,HRV,2010,113.6081449
Croatia,HRV,2011,118.3013547
Croatia,HRV,2012,115.4136047
Croatia,HRV,2013,114.5095687
Cuba,CUB,1980,0
Cuba,CUB,1981,0
Cuba,CUB,1982,0
Cuba,CUB,1983,0
Cuba,CUB,1984,0
Cuba,CUB,1985,0
Cuba,CUB,1986,0
Cuba,CUB,1987,0
Cuba,CUB,1988,0
Cuba,CUB,1989,0
Cuba,CUB,1990,0
Cuba,CUB,1991,0
Cuba,CUB,1992,0.002175148
Cuba,CUB,1993,0.00462041
Cuba,CUB,1994,0.010589381
Cuba,CUB,1995,0.017736898
Cuba,CUB,1996,0.022102299
Cuba,CUB,1997,0.027158313
Cuba,CUB,1998,0.036659711
Cuba,CUB,1999,0.046263685
Cuba,CUB,2000,0.058679798
Cuba,CUB,2001,0.076766381
Cuba,CUB,2002,0.159211568
Cuba,CUB,2003,0.314389406
Cuba,CUB,2004,0.672354824
Cuba,CUB,2005,1.200257384
Cuba,CUB,2006,1.351328632
Cuba,CUB,2007,1.75418261
Cuba,CUB,2008,2.936664083
Cuba,CUB,2009,5.502396795
Cuba,CUB,2010,8.890583462
Cuba,CUB,2011,11.66313248
Cuba,CUB,2012,14.92016162
Cuba,CUB,2013,17.71492741
Curacao,CUW,2009,140.2496774
Curacao,CUW,2010,138.2651125
Curacao,CUW,2011,136.1469876
Curacao,CUW,2012,131.8166305
Curacao,CUW,2013,128.1821618
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0.022811303
Cyprus,CYP,1989,0.179482775
Cyprus,CYP,1990,0.411682066
Cyprus,CYP,1991,0.655184655
Cyprus,CYP,1992,1.216371494
Cyprus,CYP,1993,1.867090695
Cyprus,CYP,1994,2.739958383
Cyprus,CYP,1995,5.196816887
Cyprus,CYP,1996,8.105505207
Cyprus,CYP,1997,10.32497954
Cyprus,CYP,1998,12.82201225
Cyprus,CYP,1999,16.38578873
Cyprus,CYP,2000,23.14502373
Cyprus,CYP,2001,32.69487385
Cyprus,CYP,2002,42.6515777
Cyprus,CYP,2003,55.27790635
Cyprus,CYP,2004,64.79829104
Cyprus,CYP,2005,75.78090348
Cyprus,CYP,2006,82.77911008
Cyprus,CYP,2007,92.9655393
Cyprus,CYP,2008,94.3969347
Cyprus,CYP,2009,89.63535014
Cyprus,CYP,2010,93.69258439
Cyprus,CYP,2011,97.70992366
Cyprus,CYP,2012,98.40043437
Cyprus,CYP,2013,96.35942536
Czech Republic,CZE,1980,0
Czech Republic,CZE,1981,0
Czech Republic,CZE,1982,0
Czech Republic,CZE,1983,0
Czech Republic,CZE,1984,0
Czech Republic,CZE,1985,0
Czech Republic,CZE,1986,0
Czech Republic,CZE,1987,0
Czech Republic,CZE,1988,0
Czech Republic,CZE,1989,0
Czech Republic,CZE,1990,0
Czech Republic,CZE,1991,0.012023234
Czech Republic,CZE,1992,0.044996981
Czech Republic,CZE,1993,0.135784868
Czech Republic,CZE,1994,0.294173605
Czech Republic,CZE,1995,0.472956237
Czech Republic,CZE,1996,1.939566548
Czech Republic,CZE,1997,5.104522953
